,jichang,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
3828,ZSHC,60,11,1,6,0.16,1.0,0.95,0.92,0.89,0.86,0.83,0.8622948530734633,0.8498360824587707,0.837377311844078,0.8249185412293853,0.8124597706146927
3829,ZSHC,60,11,1,7,0.14,0.84,0.95,0.92,0.89,0.86,0.83,0.8622948530734633,0.8498360824587707,0.837377311844078,0.8249185412293853,0.8124597706146927
3830,ZSHC,60,11,1,8,0.08,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.8622948530734633,0.8498360824587707,0.837377311844078,0.8249185412293853,0.8124597706146927
3831,ZSHC,60,11,1,9,0.16,0.6200000000000001,0.95,0.92,0.89,0.86,0.83,0.8622948530734633,0.8498360824587707,0.837377311844078,0.8249185412293853,0.8124597706146927
3832,ZSHC,60,11,1,10,0.14,0.46,0.95,0.92,0.89,0.86,0.83,0.8622948530734633,0.8498360824587707,0.837377311844078,0.8249185412293853,0.8124597706146927
3833,ZSHC,60,11,1,11,0.18,0.32,0.95,0.92,0.89,0.86,0.83,0.8622948530734633,0.8498360824587707,0.837377311844078,0.8249185412293853,0.8124597706146927
3834,ZSHC,60,11,1,12,0.1,0.14,0.95,0.92,0.89,0.86,0.83,0.8622948530734633,0.8498360824587707,0.837377311844078,0.8249185412293853,0.8124597706146927
3835,ZSHC,60,11,1,13,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.8622948530734633,0.8498360824587707,0.837377311844078,0.8249185412293853,0.8124597706146927
3836,ZSJN,36,6,1,3,0.2222222222222222,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3837,ZSJN,36,6,1,4,0.26666666666666666,0.7777777777777777,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3838,ZSJN,36,6,1,5,0.24444444444444444,0.5111111111111111,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3839,ZSJN,36,6,1,6,0.13333333333333333,0.26666666666666666,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3840,ZSJN,36,6,1,7,0.06666666666666667,0.13333333333333333,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3841,ZSJN,36,6,1,8,0.06666666666666667,0.06666666666666667,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3842,ZSJN,37,6,1,3,0.225,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3843,ZSJN,37,6,1,4,0.35,0.775,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3844,ZSJN,37,6,1,5,0.25,0.42500000000000004,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3845,ZSJN,37,6,1,6,0.15,0.175,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3846,ZSJN,37,6,1,7,0.025,0.025,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3847,ZSJN,38,4,1,3,0.358974358974359,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3848,ZSJN,38,4,1,4,0.5128205128205128,0.641025641025641,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3849,ZSJN,38,4,1,5,0.07692307692307693,0.1282051282051282,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3850,ZSJN,38,4,1,6,0.05128205128205128,0.05128205128205128,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3851,ZSJN,39,5,1,8,0.02564102564102564,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3852,ZSJN,39,5,1,3,0.48717948717948717,0.9743589743589745,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3853,ZSJN,39,5,1,4,0.2564102564102564,0.48717948717948717,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3854,ZSJN,39,5,1,5,0.23076923076923078,0.23076923076923078,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3855,ZSJN,40,5,1,3,0.4444444444444444,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3856,ZSJN,40,5,1,4,0.35555555555555557,0.5555555555555556,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3857,ZSJN,40,5,1,5,0.13333333333333333,0.2,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3858,ZSJN,40,5,1,6,0.022222222222222223,0.06666666666666667,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3859,ZSJN,40,5,1,7,0.044444444444444446,0.044444444444444446,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3860,ZSJN,41,5,1,3,0.4878048780487805,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3861,ZSJN,41,5,1,4,0.3170731707317073,0.5121951219512195,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3862,ZSJN,41,5,1,5,0.12195121951219512,0.19512195121951217,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3863,ZSJN,41,5,1,6,0.04878048780487805,0.07317073170731708,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3864,ZSJN,41,5,1,7,0.024390243902439025,0.024390243902439025,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3865,ZSJN,42,6,1,3,0.4418604651162791,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3866,ZSJN,42,6,1,4,0.2558139534883721,0.558139534883721,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3867,ZSJN,42,6,1,5,0.09302325581395349,0.3023255813953488,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3868,ZSJN,42,6,1,6,0.11627906976744186,0.20930232558139533,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3869,ZSJN,42,6,1,7,0.046511627906976744,0.09302325581395349,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3870,ZSJN,42,6,1,8,0.023255813953488372,0.046511627906976744,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3871,ZSJN,42,6,1,9,0.023255813953488372,0.023255813953488372,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3872,ZSJN,43,5,1,3,0.4444444444444444,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3873,ZSJN,43,5,1,4,0.28888888888888886,0.5555555555555555,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3874,ZSJN,43,5,1,5,0.13333333333333333,0.26666666666666666,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3875,ZSJN,43,5,1,6,0.08888888888888889,0.13333333333333333,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3876,ZSJN,43,5,1,7,0.044444444444444446,0.044444444444444446,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3877,ZSJN,44,6,1,3,0.20454545454545456,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3878,ZSJN,44,6,1,4,0.20454545454545456,0.7954545454545454,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3879,ZSJN,44,6,1,5,0.25,0.5909090909090908,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3880,ZSJN,44,6,1,6,0.25,0.34090909090909094,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3881,ZSJN,44,6,1,7,0.045454545454545456,0.09090909090909091,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3882,ZSJN,44,6,1,8,0.045454545454545456,0.045454545454545456,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3883,ZSJN,45,7,1,3,0.15217391304347827,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3884,ZSJN,45,7,1,4,0.2608695652173913,0.8478260869565217,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3885,ZSJN,45,7,1,5,0.2391304347826087,0.5869565217391305,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3886,ZSJN,45,7,1,6,0.1956521739130435,0.34782608695652173,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3887,ZSJN,45,7,1,7,0.10869565217391304,0.15217391304347827,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3888,ZSJN,45,7,1,9,0.043478260869565216,0.043478260869565216,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3889,ZSJN,46,7,1,3,0.22916666666666666,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3890,ZSJN,46,7,1,4,0.3125,0.7708333333333333,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3891,ZSJN,46,7,1,5,0.08333333333333333,0.4583333333333333,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3892,ZSJN,46,7,1,6,0.1875,0.375,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3893,ZSJN,46,7,1,7,0.125,0.1875,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3894,ZSJN,46,7,1,8,0.041666666666666664,0.0625,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3895,ZSJN,46,7,1,10,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3896,ZSJN,47,6,1,3,0.2391304347826087,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3897,ZSJN,47,6,1,4,0.2826086956521739,0.7608695652173912,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3898,ZSJN,47,6,1,5,0.2826086956521739,0.4782608695652174,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3899,ZSJN,47,6,1,6,0.08695652173913043,0.1956521739130435,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3900,ZSJN,47,6,1,7,0.06521739130434782,0.10869565217391304,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3901,ZSJN,47,6,1,8,0.043478260869565216,0.043478260869565216,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3902,ZSJN,48,7,1,3,0.10869565217391304,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3903,ZSJN,48,7,1,4,0.17391304347826086,0.8913043478260869,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3904,ZSJN,48,7,1,5,0.43478260869565216,0.717391304347826,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3905,ZSJN,48,7,1,6,0.08695652173913043,0.2826086956521739,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3906,ZSJN,48,7,1,7,0.13043478260869565,0.19565217391304346,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3907,ZSJN,48,7,1,8,0.06521739130434782,0.06521739130434782,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3908,ZSJN,49,6,1,3,0.3695652173913043,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3909,ZSJN,49,6,1,4,0.2826086956521739,0.6304347826086956,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3910,ZSJN,49,6,1,5,0.13043478260869565,0.34782608695652173,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3911,ZSJN,49,6,1,6,0.17391304347826086,0.21739130434782608,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3912,ZSJN,49,6,1,7,0.043478260869565216,0.043478260869565216,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3913,ZSJN,50,6,1,3,0.3,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3914,ZSJN,50,6,1,4,0.25,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3915,ZSJN,50,6,1,5,0.2,0.45,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3916,ZSJN,50,6,1,6,0.125,0.25,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3917,ZSJN,50,6,1,7,0.025,0.125,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3918,ZSJN,50,6,1,8,0.05,0.1,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3919,ZSJN,50,6,1,9,0.05,0.05,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3920,ZSJN,51,6,1,3,0.275,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3921,ZSJN,51,6,1,4,0.275,0.725,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3922,ZSJN,51,6,1,5,0.25,0.45,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3923,ZSJN,51,6,1,6,0.075,0.2,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3924,ZSJN,51,6,1,7,0.125,0.125,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3925,ZSJN,52,5,1,3,0.3170731707317073,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3926,ZSJN,52,5,1,4,0.2926829268292683,0.6829268292682927,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3927,ZSJN,52,5,1,5,0.24390243902439024,0.3902439024390244,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3928,ZSJN,52,5,1,6,0.12195121951219512,0.14634146341463414,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3929,ZSJN,52,5,1,7,0.024390243902439025,0.024390243902439025,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3930,ZSJN,53,5,1,3,0.35714285714285715,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3931,ZSJN,53,5,1,4,0.30952380952380953,0.6428571428571428,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3932,ZSJN,53,5,1,5,0.19047619047619047,0.3333333333333333,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3933,ZSJN,53,5,1,6,0.14285714285714285,0.14285714285714285,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3934,ZSJN,54,5,1,3,0.4318181818181818,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3935,ZSJN,54,5,1,4,0.18181818181818182,0.5681818181818181,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3936,ZSJN,54,5,1,5,0.25,0.38636363636363635,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3937,ZSJN,54,5,1,6,0.045454545454545456,0.13636363636363638,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3938,ZSJN,54,5,1,7,0.045454545454545456,0.09090909090909091,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3939,ZSJN,54,5,1,8,0.022727272727272728,0.045454545454545456,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3940,ZSJN,54,5,1,9,0.022727272727272728,0.022727272727272728,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3941,ZSJN,55,5,1,3,0.3684210526315789,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3942,ZSJN,55,5,1,4,0.3157894736842105,0.631578947368421,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3943,ZSJN,55,5,1,5,0.21052631578947367,0.3157894736842105,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3944,ZSJN,55,5,1,7,0.10526315789473684,0.10526315789473684,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3945,ZSJN,56,5,1,3,0.4222222222222222,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3946,ZSJN,56,5,1,4,0.2222222222222222,0.5777777777777777,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3947,ZSJN,56,5,1,5,0.24444444444444444,0.3555555555555555,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3948,ZSJN,56,5,1,6,0.044444444444444446,0.11111111111111112,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3949,ZSJN,56,5,1,7,0.044444444444444446,0.06666666666666667,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3950,ZSJN,56,5,1,8,0.022222222222222223,0.022222222222222223,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3951,ZSJN,57,6,1,3,0.2619047619047619,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3952,ZSJN,57,6,1,4,0.19047619047619047,0.7380952380952381,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3953,ZSJN,57,6,1,5,0.23809523809523808,0.5476190476190477,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3954,ZSJN,57,6,1,6,0.16666666666666666,0.30952380952380953,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3955,ZSJN,57,6,1,7,0.047619047619047616,0.14285714285714285,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3956,ZSJN,57,6,1,8,0.047619047619047616,0.09523809523809523,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3957,ZSJN,57,6,1,9,0.023809523809523808,0.047619047619047616,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3958,ZSJN,57,6,1,10,0.023809523809523808,0.023809523809523808,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3959,ZSJN,58,6,1,3,0.2553191489361702,1.0,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3960,ZSJN,58,6,1,4,0.2765957446808511,0.74468085106383,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3961,ZSJN,58,6,1,5,0.2978723404255319,0.4680851063829786,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3962,ZSJN,58,6,1,6,0.10638297872340426,0.1702127659574468,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3963,ZSJN,58,6,1,7,0.02127659574468085,0.06382978723404255,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3964,ZSJN,58,6,1,8,0.02127659574468085,0.0425531914893617,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3965,ZSJN,58,6,1,9,0.02127659574468085,0.02127659574468085,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3966,ZSJN,59,5,1,3,0.30434782608695654,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3967,ZSJN,59,5,1,4,0.2391304347826087,0.6956521739130435,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3968,ZSJN,59,5,1,5,0.3695652173913043,0.45652173913043476,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
3969,ZSJN,59,5,1,6,0.06521739130434782,0.08695652173913043,0.95,0.92,0.89,0.86,0.83,0.8152933538230885,0.8122348830584708,0.8091764122938532,0.8061179415292354,0.8030594707646178
